tenant_id,company_id,date,employee_id,is_work_day,is_flexy_hour,schedule_time_in,time_in,time_in_deviation,schedule_time_out,time_out,time_out_deviation,schedule_duration,duration,duration_deviation,attendance_codes,leave_code,leave_weight,overtime,created_by,created_at
1234567890,1234567890,2017-08-08,16100023,TRUE,FALSE,2017-08-08 8:00:00,2017-08-08 6:15:00,0:00:00,2017-08-08 17:00:00,2017-08-08 19:33:00,0:00:00,9:00:00,13:18:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-09,16100023,TRUE,FALSE,2017-08-09 8:00:00,2017-08-09 6:36:00,0:00:00,2017-08-09 17:00:00,2017-08-09 20:14:00,0:00:00,9:00:00,13:38:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-10,16100023,TRUE,FALSE,2017-08-10 8:00:00,2017-08-10 6:42:00,0:00:00,2017-08-10 17:00:00,2017-08-10 18:01:00,0:00:00,9:00:00,11:19:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-11,16100023,TRUE,FALSE,2017-08-11 8:00:00,2017-08-11 6:16:00,0:00:00,2017-08-11 17:00:00,,,9:00:00,,,(NTO),,,,0,2018-01-01
1234567890,1234567890,2017-08-12,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-08-13,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-08-14,16100023,TRUE,FALSE,2017-08-14 8:00:00,2017-08-14 6:39:00,0:00:00,2017-08-14 17:00:00,2017-08-14 20:28:00,0:00:00,9:00:00,13:49:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-15,16100023,TRUE,FALSE,2017-08-15 8:00:00,2017-08-15 6:35:00,0:00:00,2017-08-15 17:00:00,2017-08-15 18:46:00,0:00:00,9:00:00,12:11:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-16,16100023,TRUE,FALSE,2017-08-16 8:00:00,2017-08-16 6:57:00,0:00:00,2017-08-16 17:00:00,2017-08-16 19:06:00,0:00:00,9:00:00,12:09:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-17,16100023,FALSE,FALSE,,,,,,,,,,,PH,,,0,2018-01-01
1234567890,1234567890,2017-08-18,16100023,TRUE,FALSE,2017-08-18 8:00:00,2017-08-18 6:50:00,0:00:00,2017-08-18 17:00:00,2017-08-18 19:11:00,0:00:00,9:00:00,12:21:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-19,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-08-20,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-08-21,16100023,TRUE,FALSE,2017-08-21 8:00:00,2017-08-21 7:07:00,0:00:00,2017-08-21 17:00:00,2017-08-21 19:20:00,0:00:00,9:00:00,12:13:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-22,16100023,TRUE,FALSE,2017-08-22 8:00:00,2017-08-22 6:28:00,0:00:00,2017-08-22 17:00:00,2017-08-22 18:47:00,0:00:00,9:00:00,12:19:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-23,16100023,TRUE,FALSE,2017-08-23 8:00:00,2017-08-23 6:33:00,0:00:00,2017-08-23 17:00:00,,,9:00:00,,,(NTO),,,,0,2018-01-01
1234567890,1234567890,2017-08-24,16100023,TRUE,FALSE,2017-08-24 8:00:00,2017-08-24 6:57:00,0:00:00,2017-08-24 17:00:00,2017-08-24 19:15:00,0:00:00,9:00:00,12:18:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-25,16100023,TRUE,FALSE,2017-08-25 8:00:00,2017-08-25 6:40:00,0:00:00,2017-08-25 17:00:00,2017-08-25 18:20:00,0:00:00,9:00:00,11:40:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-26,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-08-27,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-08-28,16100023,TRUE,FALSE,2017-08-28 8:00:00,2017-08-28 5:56:00,0:00:00,2017-08-28 17:00:00,,,9:00:00,,,(NTO),,,,0,2018-01-01
1234567890,1234567890,2017-08-29,16100023,TRUE,FALSE,2017-08-29 8:00:00,2017-08-29 6:28:00,0:00:00,2017-08-29 17:00:00,2017-08-29 19:38:00,0:00:00,9:00:00,13:10:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-30,16100023,TRUE,FALSE,2017-08-30 8:00:00,2017-08-30 6:19:00,0:00:00,2017-08-30 17:00:00,2017-08-30 22:45:00,0:00:00,9:00:00,16:26:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-08-31,16100023,TRUE,FALSE,2017-08-31 8:00:00,2017-08-31 6:50:00,0:00:00,2017-08-31 17:00:00,2017-08-31 17:05:00,0:00:00,9:00:00,10:15:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-01,16100023,FALSE,FALSE,,,,,,,,,,,PH,,,0,2018-01-01
1234567890,1234567890,2017-09-02,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-03,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-04,16100023,TRUE,FALSE,2017-09-04 8:00:00,2017-09-04 7:23:00,0:00:00,2017-09-04 17:00:00,2017-09-04 18:48:00,0:00:00,9:00:00,11:25:00,0:00:00,(LAT),,,,0,2018-01-01
1234567890,1234567890,2017-09-05,16100023,TRUE,FALSE,2017-09-05 8:00:00,2017-09-05 10:38:00,-2:38:00,2017-09-05 17:00:00,2017-09-05 19:17:00,0:00:00,9:00:00,8:39:00,-2:38:00,(LAT),,,,0,2018-01-01
1234567890,1234567890,2017-09-06,16100023,TRUE,FALSE,2017-09-06 8:00:00,2017-09-06 6:33:00,0:00:00,2017-09-06 17:00:00,2017-09-06 17:35:00,0:00:00,9:00:00,11:02:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-07,16100023,TRUE,FALSE,2017-09-07 8:00:00,2017-09-07 7:02:00,0:00:00,2017-09-07 17:00:00,2017-09-07 20:25:00,0:00:00,9:00:00,13:23:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-08,16100023,TRUE,FALSE,2017-09-08 8:00:00,,,2017-09-08 17:00:00,,,9:00:00,,,,SC,,,0,2018-01-01
1234567890,1234567890,2017-09-09,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-10,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-11,16100023,TRUE,FALSE,2017-09-11 8:00:00,2017-09-11 6:55:00,0:00:00,2017-09-11 17:00:00,2017-09-11 19:31:00,0:00:00,9:00:00,12:36:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-12,16100023,TRUE,FALSE,2017-09-12 8:00:00,2017-09-12 6:49:00,0:00:00,2017-09-12 17:00:00,2017-09-12 20:49:00,0:00:00,9:00:00,14:00:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-13,16100023,TRUE,FALSE,2017-09-13 8:00:00,2017-09-13 6:16:00,0:00:00,2017-09-13 17:00:00,2017-09-13 18:11:00,0:00:00,9:00:00,11:55:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-14,16100023,TRUE,FALSE,2017-09-14 8:00:00,2017-09-14 6:42:00,0:00:00,2017-09-14 17:00:00,2017-09-14 18:01:00,0:00:00,9:00:00,11:19:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-15,16100023,TRUE,FALSE,2017-09-15 8:00:00,2017-09-15 7:09:00,0:00:00,2017-09-15 17:00:00,2017-09-15 16:41:00,-0:18:00,9:00:00,9:32:00,-0:18:00,(EAO),,,,0,2018-01-01
1234567890,1234567890,2017-09-16,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-17,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-18,16100023,TRUE,FALSE,2017-09-18 8:00:00,2017-09-18 7:17:00,0:00:00,2017-09-18 17:00:00,2017-09-18 17:35:00,0:00:00,9:00:00,10:18:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-19,16100023,TRUE,FALSE,2017-09-19 8:00:00,2017-09-19 7:04:00,0:00:00,2017-09-19 17:00:00,,,9:00:00,,,(NTO),,,,0,2018-01-01
1234567890,1234567890,2017-09-20,16100023,TRUE,FALSE,2017-09-20 8:00:00,2017-09-20 6:53:00,0:00:00,2017-09-20 17:00:00,2017-09-20 18:28:00,0:00:00,9:00:00,11:35:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-21,16100023,FALSE,FALSE,,,,,,,,,,,PH,,,0,2018-01-01
1234567890,1234567890,2017-09-22,16100023,TRUE,FALSE,2017-09-22 8:00:00,2017-09-22 6:30:00,0:00:00,2017-09-22 17:00:00,2017-09-22 18:54:00,0:00:00,9:00:00,12:24:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-23,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-24,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-09-25,16100023,TRUE,FALSE,2017-09-25 8:00:00,2017-09-25 6:59:00,0:00:00,2017-09-25 17:00:00,2017-09-25 18:22:00,0:00:00,9:00:00,11:23:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-26,16100023,TRUE,FALSE,2017-09-26 8:00:00,2017-09-26 6:49:00,0:00:00,2017-09-26 17:00:00,2017-09-26 19:31:00,0:00:00,9:00:00,12:42:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-27,16100023,TRUE,FALSE,2017-09-27 8:00:00,2017-09-27 6:53:00,0:00:00,2017-09-27 17:00:00,2017-09-27 19:36:00,0:00:00,9:00:00,12:43:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-28,16100023,TRUE,FALSE,2017-09-28 8:00:00,2017-09-28 6:47:00,0:00:00,2017-09-28 17:00:00,2017-09-28 15:37:00,-1:22:00,9:00:00,8:50:00,-1:22:00,(EAO),,,,0,2018-01-01
1234567890,1234567890,2017-09-29,16100023,TRUE,FALSE,2017-09-29 8:00:00,2017-09-29 6:53:00,0:00:00,2017-09-29 17:00:00,2017-09-29 18:02:00,0:00:00,9:00:00,11:09:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-09-30,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-01,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-02,16100023,TRUE,FALSE,2017-10-02 8:00:00,2017-10-02 6:50:00,0:00:00,2017-10-02 17:00:00,2017-10-02 19:38:00,0:00:00,9:00:00,12:48:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-03,16100023,TRUE,FALSE,2017-10-03 8:00:00,2017-10-03 6:26:00,0:00:00,2017-10-03 17:00:00,2017-10-03 19:24:00,0:00:00,9:00:00,12:58:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-04,16100023,TRUE,FALSE,2017-10-04 8:00:00,2017-10-04 6:25:00,0:00:00,2017-10-04 17:00:00,2017-10-04 19:39:00,0:00:00,9:00:00,13:14:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-05,16100023,TRUE,FALSE,2017-10-05 8:00:00,2017-10-05 6:35:00,0:00:00,2017-10-05 17:00:00,2017-10-05 19:52:00,0:00:00,9:00:00,13:17:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-06,16100023,TRUE,FALSE,2017-10-06 8:00:00,2017-10-06 6:32:00,0:00:00,2017-10-06 17:00:00,2017-10-06 19:21:00,0:00:00,9:00:00,12:49:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-07,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-08,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-09,16100023,TRUE,FALSE,2017-10-09 8:00:00,2017-10-09 6:45:00,0:00:00,2017-10-09 17:00:00,2017-10-09 22:11:00,0:00:00,9:00:00,15:26:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-10,16100023,TRUE,FALSE,2017-10-10 8:00:00,2017-10-10 6:46:00,0:00:00,2017-10-10 17:00:00,2017-10-10 17:30:00,0:00:00,9:00:00,10:44:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-11,16100023,TRUE,FALSE,2017-10-11 8:00:00,2017-10-11 6:52:00,0:00:00,2017-10-11 17:00:00,2017-10-11 19:38:00,0:00:00,9:00:00,12:46:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-12,16100023,TRUE,FALSE,2017-10-12 8:00:00,2017-10-12 6:39:00,0:00:00,2017-10-12 17:00:00,2017-10-12 18:23:00,0:00:00,9:00:00,11:44:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-13,16100023,TRUE,FALSE,2017-10-13 8:00:00,2017-10-13 6:38:00,0:00:00,2017-10-13 17:00:00,2017-10-13 18:33:00,0:00:00,9:00:00,11:55:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-14,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-15,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-16,16100023,TRUE,FALSE,2017-10-16 8:00:00,2017-10-16 6:42:00,0:00:00,2017-10-16 17:00:00,2017-10-16 17:02:00,0:00:00,9:00:00,10:20:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-17,16100023,TRUE,FALSE,2017-10-17 8:00:00,2017-10-17 6:52:00,0:00:00,2017-10-17 17:00:00,2017-10-17 18:41:00,0:00:00,9:00:00,11:49:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-18,16100023,TRUE,FALSE,2017-10-18 8:00:00,2017-10-18 6:36:00,0:00:00,2017-10-18 17:00:00,2017-10-18 17:06:00,0:00:00,9:00:00,10:30:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-19,16100023,TRUE,FALSE,2017-10-19 8:00:00,2017-10-19 6:24:00,0:00:00,2017-10-19 17:00:00,2017-10-19 17:05:00,0:00:00,9:00:00,10:41:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-20,16100023,TRUE,FALSE,2017-10-20 8:00:00,2017-10-20 6:00:00,0:00:00,2017-10-20 17:00:00,2017-10-20 18:27:00,0:00:00,9:00:00,12:27:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-21,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-22,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-23,16100023,TRUE,FALSE,2017-10-23 8:00:00,2017-10-23 6:46:00,0:00:00,2017-10-23 17:00:00,2017-10-23 17:28:00,0:00:00,9:00:00,10:42:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-24,16100023,TRUE,FALSE,2017-10-24 8:00:00,2017-10-24 6:43:00,0:00:00,2017-10-24 17:00:00,2017-10-24 18:23:00,0:00:00,9:00:00,11:40:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-25,16100023,TRUE,FALSE,2017-10-25 8:00:00,2017-10-25 6:19:00,0:00:00,2017-10-25 17:00:00,2017-10-25 18:40:00,0:00:00,9:00:00,12:21:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-26,16100023,TRUE,FALSE,2017-10-26 8:00:00,2017-10-26 6:20:00,0:00:00,2017-10-26 17:00:00,2017-10-26 18:33:00,0:00:00,9:00:00,12:13:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-27,16100023,TRUE,FALSE,2017-10-27 8:00:00,2017-10-27 6:29:00,0:00:00,2017-10-27 17:00:00,2017-10-27 19:27:00,0:00:00,9:00:00,12:58:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-28,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-29,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-10-30,16100023,TRUE,FALSE,2017-10-30 8:00:00,2017-10-30 6:21:00,0:00:00,2017-10-30 17:00:00,2017-10-30 17:29:00,0:00:00,9:00:00,11:08:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-10-31,16100023,TRUE,FALSE,2017-10-31 8:00:00,2017-10-31 6:38:00,0:00:00,2017-10-31 17:00:00,2017-10-31 17:56:00,0:00:00,9:00:00,11:18:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-01,16100023,TRUE,FALSE,2017-11-01 8:00:00,2017-11-01 6:48:00,0:00:00,2017-11-01 17:00:00,2017-11-01 18:51:00,0:00:00,9:00:00,12:03:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-02,16100023,TRUE,FALSE,2017-11-02 8:00:00,2017-11-02 6:29:00,0:00:00,2017-11-02 17:00:00,2017-11-02 17:30:00,0:00:00,9:00:00,11:01:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-03,16100023,TRUE,FALSE,2017-11-03 8:00:00,2017-11-03 6:19:00,0:00:00,2017-11-03 17:00:00,2017-11-03 18:55:00,0:00:00,9:00:00,12:36:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-04,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-05,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-06,16100023,TRUE,FALSE,2017-11-06 8:00:00,,,2017-11-06 17:00:00,,,9:00:00,,,,ABS,,,0,2018-01-01
1234567890,1234567890,2017-11-07,16100023,TRUE,FALSE,2017-11-07 8:00:00,2017-11-07 6:30:00,0:00:00,2017-11-07 17:00:00,2017-11-07 19:48:00,0:00:00,9:00:00,13:18:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-08,16100023,TRUE,FALSE,2017-11-08 8:00:00,2017-11-08 6:17:00,0:00:00,2017-11-08 17:00:00,2017-11-08 18:18:00,0:00:00,9:00:00,12:01:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-09,16100023,TRUE,FALSE,2017-11-09 8:00:00,2017-11-09 6:41:00,0:00:00,2017-11-09 17:00:00,2017-11-09 18:58:00,0:00:00,9:00:00,12:17:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-10,16100023,TRUE,FALSE,2017-11-10 8:00:00,2017-11-10 6:18:00,0:00:00,2017-11-10 17:00:00,2017-11-10 19:20:00,0:00:00,9:00:00,13:02:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-11,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-12,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-13,16100023,TRUE,FALSE,2017-11-13 8:00:00,2017-11-13 6:48:00,0:00:00,2017-11-13 17:00:00,2017-11-13 17:27:00,0:00:00,9:00:00,10:39:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-14,16100023,TRUE,FALSE,2017-11-14 8:00:00,2017-11-14 6:31:00,0:00:00,2017-11-14 17:00:00,2017-11-14 20:38:00,0:00:00,9:00:00,14:07:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-15,16100023,TRUE,FALSE,2017-11-15 8:00:00,2017-11-15 6:17:00,0:00:00,2017-11-15 17:00:00,2017-11-15 18:59:00,0:00:00,9:00:00,12:42:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-16,16100023,TRUE,FALSE,2017-11-16 8:00:00,2017-11-16 6:40:00,0:00:00,2017-11-16 17:00:00,2017-11-16 17:19:00,0:00:00,9:00:00,10:39:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-17,16100023,TRUE,FALSE,2017-11-17 8:00:00,2017-11-17 6:25:00,0:00:00,2017-11-17 17:00:00,2017-11-17 19:28:00,0:00:00,9:00:00,13:03:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-18,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-19,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-20,16100023,TRUE,FALSE,2017-11-20 8:00:00,2017-11-20 9:33:00,-1:33:00,2017-11-20 17:00:00,2017-11-20 17:29:00,0:00:00,9:00:00,7:56:00,-1:33:00,(LAT),,,,0,2018-01-01
1234567890,1234567890,2017-11-21,16100023,TRUE,FALSE,2017-11-21 8:00:00,2017-11-21 7:14:00,0:00:00,2017-11-21 17:00:00,2017-11-21 18:18:00,0:00:00,9:00:00,11:04:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-22,16100023,TRUE,FALSE,2017-11-22 8:00:00,2017-11-22 7:13:00,0:00:00,2017-11-22 17:00:00,2017-11-22 18:25:00,0:00:00,9:00:00,11:12:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-23,16100023,TRUE,FALSE,2017-11-23 8:00:00,2017-11-23 6:41:00,0:00:00,2017-11-23 17:00:00,2017-11-23 18:53:00,0:00:00,9:00:00,12:12:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-24,16100023,TRUE,FALSE,2017-11-24 8:00:00,2017-11-24 6:48:00,0:00:00,2017-11-24 17:00:00,2017-11-24 18:15:00,0:00:00,9:00:00,11:27:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-25,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-26,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-11-27,16100023,TRUE,FALSE,2017-11-27 8:00:00,2017-11-27 6:38:00,0:00:00,2017-11-27 17:00:00,2017-11-27 19:09:00,0:00:00,9:00:00,12:31:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-28,16100023,TRUE,FALSE,2017-11-28 8:00:00,2017-11-28 7:03:00,0:00:00,2017-11-28 17:00:00,2017-11-28 17:12:00,0:00:00,9:00:00,10:09:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-29,16100023,TRUE,FALSE,2017-11-29 8:00:00,2017-11-29 6:46:00,0:00:00,2017-11-29 17:00:00,2017-11-29 18:53:00,0:00:00,9:00:00,12:07:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-11-30,16100023,TRUE,FALSE,2017-11-30 8:00:00,2017-11-30 6:09:00,0:00:00,2017-11-30 17:00:00,2017-11-30 18:58:00,0:00:00,9:00:00,12:49:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-01,16100023,FALSE,FALSE,,,,,,,,,,,PH,,,0,2018-01-01
1234567890,1234567890,2017-12-02,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-12-03,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-12-04,16100023,TRUE,FALSE,2017-12-04 8:00:00,2017-12-04 6:30:00,0:00:00,2017-12-04 17:00:00,2017-12-04 18:47:00,0:00:00,9:00:00,12:17:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-05,16100023,TRUE,FALSE,2017-12-05 8:00:00,2017-12-05 6:19:00,0:00:00,2017-12-05 17:00:00,2017-12-05 18:40:00,0:00:00,9:00:00,12:21:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-06,16100023,TRUE,FALSE,2017-12-06 8:00:00,2017-12-06 6:05:00,0:00:00,2017-12-06 17:00:00,2017-12-06 16:50:00,-0:09:00,9:00:00,10:45:00,-0:09:00,(EAO),,,,0,2018-01-01
1234567890,1234567890,2017-12-07,16100023,TRUE,FALSE,2017-12-07 8:00:00,2017-12-07 6:12:00,0:00:00,2017-12-07 17:00:00,2017-12-07 18:08:00,0:00:00,9:00:00,11:56:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-08,16100023,TRUE,FALSE,2017-12-08 8:00:00,2017-12-08 6:04:00,0:00:00,2017-12-08 17:00:00,2017-12-08 20:04:00,0:00:00,9:00:00,14:00:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-09,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-12-10,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-12-11,16100023,TRUE,FALSE,2017-12-11 8:00:00,2017-12-11 6:25:00,0:00:00,2017-12-11 17:00:00,2017-12-11 19:43:00,0:00:00,9:00:00,13:18:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-12,16100023,TRUE,FALSE,2017-12-12 8:00:00,2017-12-12 6:23:00,0:00:00,2017-12-12 17:00:00,2017-12-12 19:01:00,0:00:00,9:00:00,12:38:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-13,16100023,TRUE,FALSE,2017-12-13 8:00:00,2017-12-13 6:45:00,0:00:00,2017-12-13 17:00:00,2017-12-13 18:36:00,0:00:00,9:00:00,11:51:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-14,16100023,TRUE,FALSE,2017-12-14 8:00:00,2017-12-14 6:37:00,0:00:00,2017-12-14 17:00:00,2017-12-14 19:25:00,0:00:00,9:00:00,12:48:00,0:00:00,(ONT),,,,0,2018-01-01
1234567890,1234567890,2017-12-15,16100023,TRUE,FALSE,2017-12-15 8:00:00,,,2017-12-15 17:00:00,,,9:00:00,,,,ABS,,,0,2018-01-01
1234567890,1234567890,2017-12-16,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
1234567890,1234567890,2017-12-17,16100023,FALSE,FALSE,,,,,,,,,,,DO,,,0,2018-01-01
